Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Carangidae,,,Selene,peruviana,,"(Guichenot, 1866)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13544,"Peruvian moonfish, Pacific  moonfish","carita celosa, carita común, espejo, chancleta, jorobado  espejo",jorobado  espejo,"Syn.: Selene peruvianus (Guichenot, 1866) (misspelling), Selene puruvianus (Guichenot, 1866) (misspelling), Vomer declivifrons Meek & Hildebrand, 1925, Vomer peruvianus Guichenot, 1866, fide Appeltans et al. (2010)","Eastern Pacific from  Redondo  Beach, California to Peru, and many oceanic offshore  islands and Galapagos.",,"Habitat in Galapagos: A rare, inshore, schooling  species, of which there are only a few records.",,Size> To about  29 cm TL.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Carangidae,,,Seriola,lalandi,,"Valenciennes, 1833",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13545,Yellow tail amberjack,,,"Syn.: Halatractus dorsalis Gill, 1863, Lichia pappei Bleeker, 1860, Seriola aureovittata Temminck & Schlegel, 1845, Seriola banisteri Smith, 1959, Seriola dorsalis (Gill, 1863), Seriola foncki Delfin, 1903, Seriola fonki Delfin, 1903 (misspelling), Seriola grandis Castelnau, 1872, Seriola lalandei Valenciennes, 1833 (synonym), Seriola lalandei dorsalis (Gill, 1863), Seriola lalandii Valenciennes, 1833 (misspelling), Seriola mazatlana Steindachner, 1876, Seriola pappei (Bleeker, 1860), fide Appeltans et al. (2010)","circumtropical, british Columbia to Chile, Galapagos",,Near surface around reefs,,Length up to one meter,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Carangidae,,,Seriola,rivoliana,,"Valenciennes, 1833",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7740,Almaco jack,"palometa, huayaipé",huayaipé,"Syn.: Seriola bonariensis Valenciennes, 1833, Seriola bovinoculata Smith, 1959, Seriola colburni Evermann & Clark, 1928, Seriola coronata Poey, 1860, Seriola declivis Poey, 1860, Seriola dubia Lowe, 1839, Seriola falcata Valenciennes, 1833, Seriola ligulata Poey, 1860, Seriola proxima Poey, 1860, Seriola songoro Smith, 1959, fide Appeltans et al. (2010)","circumtropical, in the eastern Pacific from Oceanside, California to Peru and Galapagos. Southern California to Peru and all the oceanic islands of the Eastern Pacific. Circumtropical.",,Habitat: Open water or near escarpemts,,Size: Averaging length of 0.6-0.9 m and weigths of 4.6 to 15.7 kg. Silvery to gray.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Carangidae,,,Trachinotus,paitensis,,"Cuvier, 1832",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13546,Paloma Pompano,paloma pompano,paloma pompano,"Syn.: Trachinotus paloma Jordan & Starks, 1895, fide Appeltans et al. (2010)","Eastern Pacific, Baja California to Chile, Galapagos",,Habitat: Found in small numbers around shallow sandy areas.,,Length 15 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Carangidae,,,Trachinotus,rhodopus,,"Gill, 1863",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13547,Gafftopsail pompano,pampano filo,pampano filo,"Syn.: Trachynotus rhodopus Gill, 1863, fide Appeltans et al. (2010)","An eastern Pacific  species, ranging from Zuma Beach, California to Peru, and several offshore oceanic islands and  Galapagos.",,"Habitat: In schools around reefs, prefers  sandy areas, rare.",,Grows to at least 50 cm TL.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Carangidae,,,Trachinotus,stilbe,,"(Jordan & Mcgregor, 1898)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7741,Steel pompano,pámpano acerado,pámpano acerado,"Syn.: Zalocys stilbe Jordan & McGregor, 1898, fide Appeltans et al. (2010)","Eastern Pacific, Mexico to Peru, Revillagigedos, Coco, Eastern Pacific and Western Panama and Ecuador in Galapagos.",,Habitat: Large schools near the surface of open water close to shore.,,"Silvery to gray. Deep body; thin, deeply forked tail. Dusky rib pattern often shows on body. Size: to at least 30 cm TL.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Centrolophidae,,,Seriolella,violacea,,"Guichenot, 1848",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14063,Palm ruff,cojinoba palmera,cojinoba palmera,,"Restricted to the southeastern Pacific, from central Chile to central Peru, and Galapagos.",,"Habitat: Uncommon in the  Archipelago, perhaps restricted  to the southern areas of cooler  waters.",,Size> Reaches lengths not greater than 1 meter.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Centropomidae,,,Centropomus,viridis,,"Lockington, 1877",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,13254,White snook,"robalo, robalo plateado, robalo blanco.",,,"Restricted  to the  eastern Pacific from  Asuncion Island on the  outer  coast of Baja California and the Gulf of  California to Peru, and Galapagos.",,"Natural History:  Snook are  considered  an excellent  food fish among the  Galapagos. Caught  on hand- casted lines with  silverside or thread  herring  bait, the  catch  is  relatively  low and  of no  commercial  significance.",,Size> To length 1.5 m.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Chaetodontidae,,,Chaetodon,humeralis,,"Günther, 1860",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7743,Three-banded butterflyfish,mariposa de tres bandas,mariposa de tres bandas,,"Eastern Pacific; Baja from California to Peru including Ecuador and Galapagos Islands and Cocos, Malpelo",,Habitat: Rocky bottom and regions of coral development,,"Silver-gray. Black border on rear dorsal and anal fins. Three black bands on tail. Size: to about 25 cm, uncommon over 15 cm","Talla: hasta ± 25 cm, no común más que 15 cm"
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Cichlidae,,,Oreochromis,niloticus,,"(Linnaeus, 1758)",In,Ac,NE,1,,,,,,,,,,,True,,,,,,,,True,,,5020,"Black tilapia, Nile tilapia",tilapia negra,,,"Restricted to El Junco, San Cristóbal Island",,"The Nile Tilapia is a freshwater fish, commonly farmed for food, but which has also escaped and naturalized in the wild. It has a spiny dorsal fin and dark vertical bands and can grow up to 5 kg. It is an omnivore, grows quickly, and breeds in the first year. Both parents tend the eggs and young in their mouth.",,"The Black Tilapia is a freshwater fish, commonly farmed for food, but which has also escaped and naturalized in the wild. It has a spiny dorsal fin and dark vertical bands and can grow up to 5 kg.","La tilapia del Nilo es un pez de agua dulce, comúnmente cultivada para la alimentación, la cual se ha escapado y naturalizado. Tiene una aleta dorsal espinosa y bandas verticales oscuras y puede crecer hasta 5 kg. Se trata de un omnívoro, crece rápidamente y se reproduce en el primer año. Ambos padres cuidan de los huevos y crías en su boca."
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Cirrhitidae,,,Cirrhitichthys,oxycephalus,,"(Bleeker, 1855)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7750,Coral hawkfish,halcón de coral,halcón de coral,"Syn.: Cirrhites grandimaculatus Liénard, 1891, Cirrhites murrayi Regan, 1909, Cirrhites oxycephalus Bleeker, 1855, Cirrhitichthys corallicola Tee-Van, 1940, Cirrhitychthys oxycephalus (Bleeker, 1855) (misspelling)<br>Cirritichthys oxycephalus (Bleeker, 1855) (misspelling), fide Appeltans et al. (2010)","Tropical and subtropical waters; in the eastern Pacific from the central Gulf of California to Colombia, and Clipperton, Cocos, Malpelo, Revillagigedos and Ecuador in the Galapagos Islands.",,"Habitat: Regions of coral development, lava, and rocky shores; to depths of 40 m.",,Short pointed snout. Tassels on tips of dorsal fin spines. Size: To 10 cm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Cirrhitidae,,,Cirrhitus,rivulatus,,"Valenciennes, 1846",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7751,"Hieroglyphic hawkfish, giant hawkfish","carabalí, mero chino",carabalí,"Syn.: Cirrhites rivulatus Valenciennes, 1846 (misspelling), fide Appeltans et al. (2010)","Eastern Pacific, from upper Gulf of California to Colombia, and Clipperton, Cocos, Malpelo, Revillagigedos and Galapagos. Unknown from the mainland of Ecuador.",,"Habitat: Solitary, bottom-living; found in shallow waters along the rocky shorelines and in reef areas.",,"Medium to light olive to brown. Large, fat lips; tassels on tips of dorsal fin spines. Juvenile - Orange scrawled markings on top of head and red first dorsal fin. Lengths of at least 43 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Cirrhitidae,,,Oxycirrhites,typus,,"Bleeker, 1857",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7752,Longnose hawkfish,halcón narizón,halcón narizón,"Syn.: Oxycirrhitus typus Bleeker, 1857 (misspelling), fide Appeltans et al. (2010)","Tropical Pacific, ranging in the eastern Pacific from Baja California to Panama, and Galapagos.Wide spread in tropical indo pacific. Central eastern Gulf of California to northern Ecuador. Galápagos and Malpelo.",,"Habitat: Deepwater species, most common at 23-46m",,"Size: Lengths of 8.5 cm, Tassels on tips of dorsal fin spines.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Coryphaenidae,,,Coryphaena,equiselis,,"Linnaeus, 1758",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13498,Pompano dolphinfish,"dorado, dorado chato",,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Coryphaenidae,,,Coryphaena,hippurus,,"Linnaeus, 1758",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,11578,Common dolphinfish,dorado comun,dorado,"Syn.: Coryphaena argyrurus Valenciennes, 1833, Coryphaena chrysurus Lacepède, 1801, Coryphaena dolfyn Valenciennes, 1833, Coryphaena dorado Valenciennes, 1833, Coryphaena fasciolata Pallas, 1770, Coryphaena immaculata Agassiz, 1831, Coryphaena imperialis Rafinesque, 1810, Coryphaena japonica Temminck & Schlegel, 1845, Coryphaena margravii Valenciennes, 1833, Coryphaena nortoniana Lowe, 1839, Coryphaena scomberoides Valenciennes, 1833, Coryphaena suerii Valenciennes, 1833, Coryphaena virgata Valenciennes, 1833, Coryphaena vlamingii Valenciennes, 1833, Lampugus siculus Valenciennes, 1833, Lepimphis hippuroides Rafinesque, 1810, Scomber pelagicus Linnaeus, 1758, fide Appeltans et al. (2010)","Throughout tropical waters, in the eastern Pacific from Washington to Chile and Galapagos",,Habitat: Open surface waters.,,"Size: To 200cm, most common to 100cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Dactyloscopidae,,,Dactyloscopus,lacteus,,"(Myers & Wade, 1946)",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13993,Milky sand stargazer,mirador de estrellas blanco,mirador de estrellas blanco,,Endemic to the Galapagos.,,"Habitat:  Common, known from tidepools and shallow coastal regions between 2 and 9 m. It inhabits black volcanic sand and coarse, white coral sand.",,"Size> This species ranges in size from 28 mm, at metamorphosis, to  50 mm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Dactyloscopidae,,,Gillellus,semicinctus,,"Gilbert, 1890",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13994,,,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Dactyloscopidae,,,Myxodagnus,sagitta,,"Myers & Wade, 1946",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13997,Arrow stargazer.,mirador de estrellas flecha.,mirador de estrellas flecha.,,Endemic to  the Galapagos.,,Habitat:  Found in sandy substrata throughout the  Archipelago. The original Galapagos specimen was dredged in deep water 18-46 m.,,Size> Grows to lengths of 61 mm. The smallest  metamorphosed male measured 34 mm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Dactyloscopidae,,,Platygillellus,rubellulus,,"(Kendall & Radcliffe, 1912)",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13211,Shortfin sand stargazer,mirador de estrellas aletita.,mirador de estrellas aletita.,,Endemic  to  the  Galapagos,,"Habitat: Found in a variety of sandy habitats, including  patches of volcanic and coral sand among rocks, in rocky crevices, and on beaches.",,"Size> Grow  to lengths of 62 mm. Males mature at 41 mm, and females mature at 44 mm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Echeneidae,,,Echeneis,naucrates,,"Linnaeus, 1758",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13505,Live sharksucker,"Rémora, Pega, Pegatimon, Pegador",,"Syn.: Echeneis chiromacer Duméril, 1858, Echeneis fasciata Gronow, 1854, Echeneis fusca Gronow, 1854, Echeneis guaican Poey, 1860, Echeneis lunata Bancroft, 1831, Echeneis metallica Poey, 1860, Echeneis naucratus Linnaeus, 1758 (misspelling), Echeneis neucrates Linnaeus, 1758 (misspelling), Echeneis scaphecrates Duméril, 1858, Echeneis vittata Rüppell, 1838, Echensis naucrates Linnaeus, 1758 (misspelling), Echneis naucrates Linnaeus, 1758 (misspelling), Leptecheneis flaviventris Seale, 1906, Leptecheneis naucrates (Linnaeus, 1758), fide Appeltans et al. (2010)",circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Eleotridae,,,Dormitator,latifrons,,"(Richardson, 1844)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13212,Pacific fat sleeper,"chalaco, chame, porroco, poyoco, dormilón, camote del Pacífico",,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Eleotridae,,,Eleotris,picta,,"Kner, 1863",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14004,Spotted sleeper,"guavina machada, mongolo, vieja, dormilon manchado",dormilon manchado,,"Eastern Pacific, from Mexico, to Gorgona island and Port  Utria, Colombia, and  Galapagos.",,"Habitat: Known from only one  specimen collected in a  freshwater  stream naer Playa  negra, Floreana.",,Size> To  lengths of at least  21 cm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Eleotridae,Eleotrinae,,Gobiomorus,maculatus,,"(Günther, 1859)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14005,Pacific sleeper,cawa,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Embiotocidae,,,Cymatogaster,aggregata,,"Gibbons, 1854",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15546,Shiner perch,,,"Syn.: Cymatogaster aggregatus Gibbons, 1854, Cymatogaster gracilis Tarp, 1952, Metrogaster lineolatus Agassiz, 1861, fide Appeltans et al. (2010)",Baja Califronia,,"Habitat: In bays around piers, sandy bottoms and mangrove areas",,Length 25 centimeter,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Epigonidae,,,Epigonus,merleni,,"McCosker & Long, 1997",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13489,,,,,,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gempylidae,,,Gempylus,serpens,,"Cuvier, 1829",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14032,Snake mackerel,escolar  de  canal,escolar de  canal,,"Known  in all tropical  seas of  the  world; in the eastern Pacific they range from San Pedro, California, to central Chile.",,"Habitat: Uncommon, because these fishes occur in depths greater than 150 meters during the  day.",,Size> Probably  reach  lengths of at least 2 meters.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gempylidae,,,Lepidocybium,flavobrunneum,,"(Smith, 1843)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14029,escolar,"escolar negro, mírame lindo",mírame lindo,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gempylidae,,,Nealotus,tripes,,"Johnson, 1865",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14031,,,,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gempylidae,,,Ruvettus,pretiosus,,"Cocco, 1833",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14033,Oilfish,escolar,,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gerreidae,,,Diapterus,peruvianus,,"(Cuvier, 1830)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13554,"Peruvian mojarra, shortsnout mojarra","mojarra, mojarra pedorra, mojarra aletas amarillas, periche, mojarra cortiaguda",mojarra cortiaguda,,"Eastern Pacific, from  Baja  California  and the lower Gulf  of California  to northern Peru, and Galapagos. Known  to enter tidal streams.",,"Habitat:  Shallow water  over sandy substrata, and on mud flats in mangrove lagoons.",,Size> Reaches  lengths of 210 mm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gerreidae,,,Eucinostomus,argenteus,,"Baird & Girard, 1855",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7807,Silver mojarra,"mojarra, Española plateada, mojarra plateada",,,"Eastern Pacific and Atlantic, Baja California to Peru, Galapagos",,Sandy shores to mangrove areas,,Length 15 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gerreidae,,,Eucinostomus,californiensis,,"(Gill, 1862)",NoData,NoData,,6,,,,,,,,,,,,,,True,,,,,,True,,15547,Blue porcupinefish,,,J. McCosker: E. californiensis is a valid Eastern Pacific species erroneouly reported from Galapagos,,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gerreidae,,,Eucinostomus,currani,,"Zahuranec, 1980",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13555,Pacific flagfin mojarra,"mojarra tricolor, mojarra tricolor, mojarrita bandera, palmito bandera, leiro",,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gerreidae,,,Eucinostomus,dowii,,"(Gill, 1863)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7670,"Silver mojarra, Pacific spotfin mojarra",mojarilla plateada,Mojarra plateada,"Syn.: Diapterus dowii Gill, 1863, fide Appeltans et al. (2010)","Eastern Pacific, from southern California to Peru and Ecuador in the Galapagos Islands (no other oceanic islands)",,"Habitat: Young fish inhabit mangrove lagoons, adults move into deeper water over sand bottoms",,Dorsal fin dusky. Protusible mouth and deeply forked tail. Length of 19 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gerreidae,,,Eucinostomus,gracilis,,"(Gill, 1862)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13556,Graceful mojarra,"Mojarra, Mojarra charrita, Mojarra leiro, Palometa",,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gerreidae,,,Eugerres,lineatus,,"(Humboldt, 1821)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13557,Streaked mojarra,"mojarra, palometa, mojarra china",,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gerreidae,,,Gerres,cinereus,,"(Walbaum, 1792)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13558,Yellowfin  mojarra,"mojarra rayada, mojarra blanca",mojarra blanca,"Syn.: Mugil cinereus Walbaum, 1792, fide Appeltans et al. (2010)","Eastern Pacific and Atlantic, from Cape San Juan and the Gulf of California to Peru, and Galapagos.",,"Beaches and sandy areas, including regions of coral development.<br>Large  adults have  been observed  in deeper water  and adjacent reef areas, and  juveniles  have been collected  from Beagle  Crater, Lake, Isabela.",,"Size> This is the largest Galapagos mojarra, reaching  lengths of at least 38 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gerreidae,,,Gerres,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,13214,,,,,,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Gobiidae,,,Lythrypnus,gilberti,,"(Heller & Snodgrass, 1903)",Na,En,NE,1,,,,True,,,,,,,True,,,,,,,,True,,,7698,Galápagos bluebanded goby,"gobio bonito de Galápagos, Gobio de bandas azules de Galápagos","gobio barbero de bandas azules, Gobio de bandas azules de Galápagos","Syn.: Gobius gilberti Heller & Snodgrass, 1903, fide Appeltans et al. (2010)",Endemic to Ecuador in the Galapagos Islands.,,"Habitat: Inhabit small reeses on rocky reefs, slopes and walls.",,Often body behind head gradates from red to dark maroon. Blue markings on head; translucent fins. First spine of dorsal fin long. Size: To about 6.4 cm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Haemulidae,,,Haemulon,sexfasciatum,,"Gill, 1862",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7758,"Greybar grunt, graybar grunt","ronco almejero, roncador almejero","burro almejero, burro","Syn.: Haemulon sexfasciatus Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from California to Panama. Gulf of California and Baja California to Ecuador in the Galápagos and Malpelo Islands.",,"Habitat: Schooliing species, mostly common over sandy areas",,Silvery gray with darkish scale markings; Dusky spots on snout and gill cover; occasionally yellowish back. Scales less obvious and more lightly marked than those of Burrito Grunt and Mojarra Grunt. Length of 48cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Haemulidae,,,Orthopristis,chalceus,,"Günther, 1864",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7776,Brassy grunt,corcovado zapata,corcovado zapata,"Syn.: Pristipoma chalceum Günther, 1864, fide Appeltans et al. (2010)",Southern Baja and central Gulf of California to Northern Peru and Ecuador in Galápagos islands.,,Found over sand botton and on rock walls,,"Silver-gray with wavy, brass-colored lines that angle across back and sides above lateral line; iris yellow gold; fins blue-black except the pectorals, which are pale. Body is rather deep, with an elevated back.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Haemulidae,,,Xenichthys,agassizii,,"Steindachner, 1876",Na,En,NE,1,,,,,,,,,,,,,,True,,,,,,True,,17966,White salema,ojón blanca,ojón blanca,"Syn.: Xenichthys agassizi Steindachner, 1876 (misspelling) fide Appeltans et al. (2013)","Endemic to Ecuador in Galapagos Islands,",,Habitat: Schools over sandy areas.,,"Elongate, relatively thin body compared to other grunts. Back bright silver-gray fading to silvery white belly. Length of 22 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Haemulidae,,,Xenocys,jessiae,,"Jordan & Bollman, 1890",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7762,Black-striped salema,"ojón rayado, ojon",ojón,,Endemic to Ecuador in Galapagos islands,,Habitat: Dense schools in shallow waters,,"Elongate, relatively thin body compared to other grunts. Back dark silver-gray, often with yellowish green, yellowish blue or blue-green tints, fading to lighter silver sides and silvery white belly. Length of 30cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Haemulidae,Haemulinae,,Orthopristis,forbesi,,"Jordan & Starks, 1897",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7760,"Forbes grunt, Galápagos grunt",roncador de Forbes,roncador de Galápagos,,Endemic to Ecuador in Galapagos Islands.,,Habitat: Schooling species; above reefs and hard substrate with good water movement,,Silvery gray with darkish scales markings forming wavy lines that angle across back. Scales less obvious and more lightly marked than those of the Mojarra Grunt [below] and Burrito Grunts. Size: 15-25cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Istiophoridae,,,Istiophorus,platypterus,,"(Shaw, 1792)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14057,Pacific sailfish,"picudo banderón, pez vela del Indo-Pacífico, volador",picudo,"Syn.: Histiophorus dubius Bleeker, 1873 (misspelling), Histiophorus gladius (Bloch, 1793), Histiophorus immaculatus Rüppell, 1830, Histiophorus indicus Cuvier, 1832, Histiophorus orientalis Temminck & Schlegel, 1844, Istiophorus amarui Curtiss, 1944, Istiophorus brookei Fowler, 1933, Istiophorus dubius Bleeker, 1873, Istiophorus eriquius Jordan & Ball, 1926, Istiophorus gladifer Lacepède, 1801, Istiophorus gladius (Bloch, 1793), Istiophorus gladius greyi Jordan & Evermann, 1926, Istiophorus gladus (Bloch, 1793) (misspelling), Istiophorus greyi Jordan & Evermann, 1926, Istiophorus greyii Jordan & Evermann, 1926, Istiophorus immaculatus (Rüppell, 1830), Istiophorus japonicus Jordan & Thompson, 1914, Istiophorus ludibundus Whitley, 1933, Istiophorus orientalis (Temminck & Schlegel, 1844), Istiophorus triactis Klunzinger, 1871, Scomber gladius Bloch, 1793, Xiphias platypterus Shaw, 1792, Xiphias velifer Bloch & Schneider, 1801 (synonym), fide Appeltans et al. (2010)","Tropical and subtropical, California to Chile, in the eastern Pacific, and  all oceanic islands.",,"Habitat: An open-ocean  fish that lives  near the  surface, usually above the thermocline. They frequently approach the coast, islands, and  reefs. Sailfish and  black marlin are known to migrate into nearshore  waters where they compete for food and  space.",,Size> Reaches a maximum length of 340 cm and a weight of 100 kg.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Istiophoridae,,,Makaira,indica,,"(Cuvier, 1832)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14058,Black marlin,"merlín negro, picudo negro, aguja negra",,"Syn.: Histiophorus brevirostris Playfair, 1867, Istiomax indicus (Cuvier, 1832), Istiompax australis Whitley, 1931, Istiompax brevirostris (Playfair, 1867), Istiompax dombraini Whitley, 1954, Istiompax indicus (Cuvier, 1832), Istiompax marlina (Jordan & Hill, 1926), Maikaira indica (Cuvier, 1832) (misspelling), Makaira ampla marlina Jordan & Hill, 1926, Makaira ampla tahitiensis Nichols & LaMonte, 1935, Makaira australis (MacLeay, 1854), Makaira brevirostris Playfair, 1867, Makaira indicus (Cuvier, 1832) (misspelling), Makaira malina Jordan & Hill, 1926 (misspelling), Makaira marhina Jordan & Hill, 1926 (misspelling), Makaira marlina Jordan & Hill, 1926, Makaira marlina marlina Jordan & Hill, 1926, Makaira marlina tahitiensis Nichols & LaMonte, 1935, Makaira mazara tahitiensis Nichols & LaMonte, 1935, Makaira nigricans marlina Jordan & Hill, 1926, Makaira nigricans tahitiensis Nichols & LaMonte, 1935, Makaira xantholineata Deraniyagala, 1956, Malina malina (Jordan & Hill, 1926) (misspelling), Marlina marlina (Jordan & Hill, 1926), Tetrapturus australis Macleay, 1854, Tetrapturus brevirostris (Playfair, 1867), Tetrapturus indicus Cuvier, 1832, fide Appeltans et al. (2010)","Western Pacific, northeast Australia, Polynesia, Central America to Peru, Chile, Ecuador, Galapagos",,,,,
